EstablishmentID,InspectionID,EstablishmentName,PlaceName,Address,Address2,City,State,Zip,TypeDescription,Latitude,Longitude,InspectionDate,Score,Grade,NameSearch,Intersection
92610,1455767,MCDONALD'S,,1245 BARDSTOWN RD,,LOUISVILLE,KY,40204,FOOD SERVICE,38.142,-85.431,3/12/19 0:00,96,A,MCDONALD'S,
34573,1459584,BROWNSBORO PARK COMMUNITY,,2960 GOOSE CREEK RD,,LOUISVILLE,KY,40222,FOOD SERVICE,38.2917,-85.5832,4/1/19 0:00,98,A,BROWNSBORO PARK COMMUNITY,
85862,1459585,VILLAGE ANCHOR PUB and ROOST,,11507 PARK RD,,LOUISVILLE,KY,40223,FOOD SERVICE,38.2657,-85.541,4/1/19 0:00,100,A,VILLAGE ANCHOR PUB and ROOST,
56579,1459613,BREADWORKS,,2204 DUNDEE RD,,LOUISVILLE,KY,40205,FOOD SERVICE,38.2242,-85.6941,3/29/19 0:00,100,A,BREADWORKS,
33906,1441592,VINCENZO'S,,150 S 5TH ST,,LOUISVILLE,KY,40201,FOOD SERVICE,38.2557,-85.7586,1/10/19 0:00,98,A,VINCENZO'S,
83509,1441594,JIMMY JOHN'S,,301 E MARKET ST,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2543,-85.7481,1/10/19 0:00,98,A,JIMMY JOHN'S,
104164,1441619,SEELBACH HOTEL CONCIERGE,,500 S 4TH ST,,LOUISVILLE,KY,40202,FOOD SERVICE,38.152,-85.454,1/10/19 0:00,100,A,SEELBACH HOTEL CONCIERGE,
104186,1441622,SEELBACH OLD SEELBACH BAR,,500 S 4TH ST,,LOUISVILLE,KY,40202,FOOD SERVICE,38.152,-85.454,1/10/19 0:00,100,A,SEELBACH OLD SEELBACH BAR,
104122,1445549,POTBELLY SANDWICH SHOP,,302 S 4TH ST,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2537,-85.7573,1/28/19 0:00,98,A,POTBELLY SANDWICH SHOP,
32604,1465392,MOBY DICK,,9150 DIXIE HWY,,LOUISVILLE,KY,40272,FOOD SERVICE,38.1215,-85.856,4/25/19 0:00,100,A,MOBY DICK,
107589,1465409,WENDYS,,8596 DIXIE HWY,,LOUISVILLE,KY,40258,FOOD SERVICE,38.1283,-85.8499,4/4/19 0:00,95,A,WENDYS,
107594,1465431,WENDYS,,4259 OUTER LOOP,,LOUISVILLE,KY,40219,FOOD SERVICE,38.1386,-85.6808,3/25/19 0:00,100,A,WENDYS,
63867,1465519,BATS 63867,,401 E MAIN ST,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2557,-85.7456,4/25/19 0:00,100,A,BATS 63867,
83395,1465521,BATS 83395,,401 E MAIN ST,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2555,-85.7458,4/25/19 0:00,100,A,BATS 83395,
64329,1465524,BATS 64329,,401 E MAIN ST,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2557,-85.7456,4/25/19 0:00,100,A,BATS 64329,
34833,1448054,GALT CAFE MAGNOLIA,,140 N 4TH ST,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2581,-85.7568,2/6/19 0:00,96,A,GALT CAFE MAGNOLIA,
92486,1448056,GALT EMPLOYEE CAFETERIA,,140 N 4TH ST,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2573,-85.7564,2/6/19 0:00,98,A,GALT EMPLOYEE CAFETERIA,
100013,1452110,FIRST STRING SPORTS,,5921 NEW CUT RD,,LOUISVILLE,KY,40214,FOOD SERVICE,38.1262,-85.7761,2/26/19 0:00,94,A,FIRST STRING SPORTS,
106847,1455933,STEVE O'S ITALIAN KITCHEN,,2230 FRANKFORT AVE,,LOUISVILLE,KY,40206,FOOD SERVICE,38.2533,-85.7048,3/14/19 0:00,96,A,STEVE O'S ITALIAN KITCHEN,
106015,1455992,OLD FORESTER EVENT KITCHEN 4,,119 W MAIN ST,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2566,-85.7524,3/14/19 0:00,100,A,OLD FORESTER EVENT KITCHEN 4,
105370,1455994,OLD FORESTER TASTING KITCHEN,,119 W MAIN ST,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2566,-85.7524,3/14/19 0:00,100,A,OLD FORESTER TASTING KITCHEN,
104121,1441982,BASKIN ROBBINS,,9407 WESTPORT RD,,LOUISVILLE,KY,40241,FOOD SERVICE,38.2872,-85.5768,1/14/19 0:00,97,A,BASKIN ROBBINS,
103820,1441997,MY CAFE,,4233 BARDSTOWN RD,,LOUISVILLE,KY,40218,FOOD SERVICE,38.188,-85.6377,1/14/19 0:00,100,A,MY CAFE,
92328,1442002,HOT LEGS,,13601 DIXIE HWY,,LOUISVILLE,KY,40272,FOOD SERVICE,38.585,-85.8885,1/14/19 0:00,95,A,HOT LEGS,
43368,1445839,HEINE BROTHERS COFFEE,,119 CHENOWETH LN,,LOUISVILLE,KY,40205,FOOD SERVICE,38.2542,-85.6561,1/29/19 0:00,99,A,HEINE BROTHERS COFFEE,
103441,1465570,HISSHO SUSHI AT MEIJER #162,,9905 DIXIE HWY,,LOUISVILLE,KY,40272,FOOD SERVICE,38.1116,-85.861,4/26/19 0:00,98,A,HISSHO SUSHI AT MEIJER #162,
74391,1452447,SUBWAY #12335,,3939 TAYLORSVILLE RD,,LOUISVILLE,KY,40220,FOOD SERVICE,38.2206,-85.6273,2/27/19 0:00,100,A,SUBWAY #12335,
100002,1452462,JOY LUCK,,9850 VON ALLMEN CT,,LOUISVILLE,KY,40241,FOOD SERVICE,38.3123,-85.5693,2/27/19 0:00,96,A,JOY LUCK,
92983,1452463,JIMMY JOHN'S #2200,,4919 BROWNSBORO RD,,LOUISVILLE,KY,40222,FOOD SERVICE,38.2814,-85.6325,2/27/19 0:00,100,A,JIMMY JOHN'S #2200,
90604,1452489,BIG BAR,,1202 BARDSTOWN RD,,LOUISVILLE,KY,40204,FOOD SERVICE,38.142,-85.431,2/27/19 0:00,100,A,BIG BAR,
38244,1459970,PIZZA HUT #013426,,2733 W BROADWAY,,LOUISVILLE,KY,40211,FOOD SERVICE,38.2498,-85.798,4/2/19 0:00,96,A,PIZZA HUT #013426,
63778,1459973,PAPA JOHN'S #2000,,2002 PAPA JOHNS BLVD,,LOUISVILLE,KY,40299,FOOD SERVICE,38.2128,-85.5319,4/1/19 0:00,100,A,PAPA JOHN'S #2000,
39967,1459982,MCDONALD'S #35,,6701 DIXIE HWY,,LOUISVILLE,KY,40258,FOOD SERVICE,38.1526,-85.8356,4/2/19 0:00,95,A,MCDONALD'S #35,
96302,1455891,MCQUIXOTE BOOKS and COFFEE,,1512 PORTLAND AVE,,LOUISVILLE,KY,40203,FOOD SERVICE,38.262,-85.7749,3/14/19 0:00,100,A,MCQUIXOTE BOOKS and COFFEE,
105897,1456067,LAS CAZUELAS,,4214 BISHOP LN,,LOUISVILLE,KY,40218,FOOD SERVICE,38.2003,-85.6868,3/14/19 0:00,96,A,LAS CAZUELAS,
95591,1459566,EGGS OVER FRANKFORT,,2712 FRANKFORT AVE,,LOUISVILLE,KY,40206,FOOD SERVICE,38.2543,-85.6933,4/1/19 0:00,100,A,EGGS OVER FRANKFORT,
89371,1459614,BUNZ BURGERZ,,969 BAXTER AVE,,LOUISVILLE,KY,40204,FOOD SERVICE,38.144,-85.434,3/29/19 0:00,100,A,BUNZ BURGERZ,
105740,1459629,EQUUS JACK'S,,122 SEARS AVE,,LOUISVILLE,KY,40207,FOOD SERVICE,38.254,-85.6468,4/1/19 0:00,96,A,EQUUS JACK'S,
98333,1463244,FAIRDALE PIZZA,,10619 W MANSLICK RD,,FAIRDALE,KY,40118,FOOD SERVICE,38.1066,-85.7598,4/17/19 0:00,99,A,FAIRDALE PIZZA,
102653,1463275,NEW LEGACY CAFE,,1044 ALTA VISTA RD,,LOUISVILLE,KY,40205,FOOD SERVICE,38.239,-85.6856,4/17/19 0:00,98,A,NEW LEGACY CAFE,
101832,1463276,GARDENCOURT KITCHEN,,1044 ALTA VISTA RD,,LOUISVILLE,KY,40205,FOOD SERVICE,38.2371,-85.6855,4/17/19 0:00,100,A,GARDENCOURT KITCHEN,
103586,1463442,HOME 2 SUITES,,240 S HANCOCK ST,,LOUISVILLE,KY,40202,FOOD SERVICE,38.253,-85.7422,4/17/19 0:00,98,A,HOME 2 SUITES,
107181,1467032,LA MORENA,,8659 PRESTON HWY,,LOUISVILLE,KY,40219,FOOD SERVICE,38.0829,-85.6676,4/16/19 0:00,95,A,LA MORENA,
33655,1460842,WAGON WHEEL FAST FOODS,,1633 W KENTUCKY ST,,LOUISVILLE,KY,40210,FOOD SERVICE,38.2419,-85.7817,4/5/19 0:00,98,A,WAGON WHEEL FAST FOODS,
51759,1460844,HIGHLAND PARK SOCIAL CLUB,,4100 PINECROFT DR,,LOUISVILLE,KY,40219,FOOD SERVICE,38.1335,0,4/6/19 0:00,96,A,HIGHLAND PARK SOCIAL CLUB,
98459,1442385,WHICH WICH,,9850 VON ALLMEN CT,,LOUISVILLE,KY,40241,FOOD SERVICE,38.3123,-85.5693,1/15/19 0:00,100,A,WHICH WICH,
87491,1442410,RED DOOR LOUNGE,,15101 DIXIE HWY,,LOUISVILLE,KY,40272,FOOD SERVICE,38.349,-85.9113,1/15/19 0:00,96,A,RED DOOR LOUNGE,
85098,1446157,CHINESE GOURMET EXPRESS,,5000 SHELBYVILLE RD,,LOUISVILLE,KY,40207,FOOD SERVICE,38.2502,-85.6237,1/30/19 0:00,98,A,CHINESE GOURMET EXPRESS,
106577,1446190,ACE'S SLUSHIE WORLD,,1821 W BROADWAY,,LOUISVILLE,KY,40203,FOOD SERVICE,38.2893,-85.7833,1/29/19 0:00,94,A,ACE'S SLUSHIE WORLD,
81888,1446195,BURGER BOY,,1450 S BROOK ST,,LOUISVILLE,KY,40208,FOOD SERVICE,38.2266,-85.7551,1/30/19 0:00,99,A,BURGER BOY,
102324,1466273,JTOWN BEACH,,10315 WATTERSON TRAIL,,LOUISVILLE,KY,40299,FOOD SERVICE,38.195,-85.568,4/30/19 0:00,98,A,JTOWN BEACH,
32802,1466274,KFC Y052-016,,5012 S 3RD ST,,LOUISVILLE,KY,40214,FOOD SERVICE,38.174,0,4/29/19 0:00,97,A,KFC Y052-016,
103807,1466285,MAF GALLERY and CAFE,,976 BARRET AVE,,LOUISVILLE,KY,40204,FOOD SERVICE,38.237,-85.7292,4/26/19 0:00,100,A,MAF GALLERY and CAFE,
99287,1448663,RIVER HOUSE,,3015 RIVER RD,,LOUISVILLE,KY,40207,FOOD SERVICE,38.2886,-85.6985,2/8/19 0:00,100,A,RIVER HOUSE,
74670,1448738,SALSARITA'S,,285 N HUBBARDS LN,,LOUISVILLE,KY,40207,FOOD SERVICE,38.2581,-85.6391,2/8/19 0:00,98,A,SALSARITA'S,
100462,1452580,HIGHLAND MORNING ST. MATTHEWS,,111 ST. MATTHEWS AVE,,LOUISVILLE,KY,40207,FOOD SERVICE,38.253,-85.6523,2/27/19 0:00,100,A,HIGHLAND MORNING ST. MATTHEWS,
69467,1452581,NORTH END CAFE,,1722 FRANKFORT AVE,,LOUISVILLE,KY,40206,FOOD SERVICE,38.2572,-85.7186,2/27/19 0:00,99,A,NORTH END CAFE,
97682,1452737,CHICK-FIL-A,,4925 OUTER LOOP,,LOUISVILLE,KY,40219,FOOD SERVICE,38.1379,-85.6662,2/27/19 0:00,98,A,CHICK-FIL-A,
89377,1456513,HOMETOWN PIZZA,,4041 PRESTON HWY,,LOUISVILLE,KY,40213,FOOD SERVICE,38.1934,-85.7288,3/18/19 0:00,97,A,HOMETOWN PIZZA,
92184,1456514,CHICAGO STEAK and LEMONADE,,5049 POPLAR LEVEL RD,,LOUISVILLE,KY,40219,FOOD SERVICE,38.1653,-85.6789,3/18/19 0:00,91,A,CHICAGO STEAK and LEMONADE,
34393,1456554,TWO LANE LIQUOR and BAR,,9702 BARDSTOWN RD,,LOUISVILLE,KY,40291,FOOD SERVICE,38.993,-85.5622,3/15/19 0:00,96,A,TWO LANE LIQUOR and BAR,
104230,1456580,MCDONALD'S #6206,,3340 BARDSTOWN RD,,LOUISVILLE,KY,40218,FOOD SERVICE,38.2064,-85.668,3/18/19 0:00,97,A,MCDONALD'S #6206,
100711,1448657,QUEST BASE CAMP COFFEE,,4600 SHELBYVILLE RD,,LOUISVILLE,KY,40207,FOOD SERVICE,38.248,-85.6302,2/7/19 0:00,100,A,QUEST BASE CAMP COFFEE,
86722,1448768,HEADLINERS,,1386 LEXINGTON RD,,LOUISVILLE,KY,40206,FOOD SERVICE,38.2508,-85.7238,2/7/19 0:00,98,A,HEADLINERS,
34630,1452418,AMERICAN LEGION,,4610 SHELBYVILLE RD,,LOUISVILLE,KY,40207,FOOD SERVICE,38.2494,-85.6279,2/27/19 0:00,100,A,AMERICAN LEGION,
86758,1452428,INDI'S,,4901 POPLAR LEVEL RD,,LOUISVILLE,KY,40219,FOOD SERVICE,38.1714,-85.6847,2/27/19 0:00,92,A,INDI'S,
40141,1452440,COURTYARD BY MARRIOTT,,9608 BLAIRWOOD RD,,LOUISVILLE,KY,40222,FOOD SERVICE,38.2256,-85.5805,2/27/19 0:00,100,A,COURTYARD BY MARRIOTT,
104662,1452488,TACO BELL,,1069 BARDSTOWN RD,,LOUISVILLE,KY,40204,FOOD SERVICE,38.2392,-85.7219,2/27/19 0:00,98,A,TACO BELL,
103378,1452547,MARKETPLACE,,2100 S FLOYD ST,,LOUISVILLE,KY,40208,FOOD SERVICE,38.131,-85.453,2/27/19 0:00,95,A,MARKETPLACE,
97446,1456084,RAISING CANE'S,,5212 DIXIE HWY,,LOUISVILLE,KY,40216,FOOD SERVICE,38.163,-85.8318,3/14/19 0:00,97,A,RAISING CANE'S,
64047,1456085,COVER ALL CAFE,,5001 STEPHAN DR,,LOUISVILLE,KY,40258,FOOD SERVICE,38.128,-85.8513,3/14/19 0:00,95,A,COVER ALL CAFE,
33659,1456114,HOMEMADE ICE CREAM,,2525 BARDSTOWN RD,,LOUISVILLE,KY,40205,FOOD SERVICE,38.2227,-85.683,3/14/19 0:00,94,A,HOMEMADE ICE CREAM,
90485,1456115,ORANGE LEAF FROZEN YOGURT,,3012 BARDSTOWN RD,,LOUISVILLE,KY,40205,FOOD SERVICE,38.125,-85.404,3/14/19 0:00,100,A,ORANGE LEAF FROZEN YOGURT,
91646,1456228,NEW VIEW BAR AND GRILL,,7601 OUTER LOOP,,LOUISVILLE,KY,40219,FOOD SERVICE,38.1374,-85.6213,3/11/19 0:00,97,A,NEW VIEW BAR AND GRILL,
49416,1459714,SUBWAY,,539 W MARKET ST,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2558,-85.7599,4/1/19 0:00,98,A,SUBWAY,
101650,1459933,TIKKA HOUSE,,3930 CHENOWETH SQUARE,,LOUISVILLE,KY,40207,FOOD SERVICE,38.2553,-85.6539,4/2/19 0:00,96,A,TIKKA HOUSE,
54076,1463609,MCDONALD'S,,8600 CITADEL WAY,,LOUISVILLE,KY,40220,FOOD SERVICE,38.2116,-85.5976,4/18/19 0:00,100,A,MCDONALD'S,
98409,1463626,TROPICO RESTAURANT BAR,,8129 PRESTON HWY,,LOUISVILLE,KY,40214,FOOD SERVICE,38.1343,-85.6837,4/18/19 0:00,99,A,TROPICO RESTAURANT BAR,
103464,1463639,TANDOORI FUSION,,4600 CHAMBERLAIN LN,,LOUISVILLE,KY,40241,FOOD SERVICE,38.3086,-85.5629,4/18/19 0:00,94,A,TANDOORI FUSION,
104775,1463640,LIEGE and DAIRY,,2212 HOLIDAY MANOR CENTER,,LOUISVILLE,KY,40222,FOOD SERVICE,38.2829,-85.632,4/18/19 0:00,100,A,LIEGE and DAIRY,
107530,1463671,SUBWAY,,1259 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40222,FOOD SERVICE,38.2277,-85.5765,3/27/19 0:00,100,A,SUBWAY,
32564,1463673,JERRY'S RESTAURANT #1018,,4832 DIXIE HWY,,LOUISVILLE,KY,40216,FOOD SERVICE,38.172,-85.8261,4/18/19 0:00,97,A,JERRY'S RESTAURANT #1018,
95590,1461209,JIMMY JOHN'S,,10520 WESTPORT RD,,LOUISVILLE,KY,40241,FOOD SERVICE,38.295,-85.5564,4/8/19 0:00,96,A,JIMMY JOHN'S,
94260,1446367,THAI NOODLES,,5800 PRESTON HWY,,LOUISVILLE,KY,40219,FOOD SERVICE,38.166,-85.7043,1/12/19 0:00,92,A,THAI NOODLES,
95429,1446412,BLAZE PIZZA,,4600 SHELBYVILLE RD,,LOUISVILLE,KY,40207,FOOD SERVICE,38.25,-85.6307,1/31/19 0:00,98,A,BLAZE PIZZA,
102020,1466526,CUBA Y MAS,,5700 OUTER LOOP,,LOUISVILLE,KY,40219,FOOD SERVICE,38.1383,-85.6555,5/1/19 0:00,99,A,CUBA Y MAS,
33917,1466535,ARBY'S #1400,,4948 US HWY 42,,LOUISVILLE,KY,40222,FOOD SERVICE,38.2851,-85.6312,5/1/19 0:00,98,A,ARBY'S #1400,
106150,1466536,GRAETER'S ICE CREAM,,9430 BROWNSBORO RD,,LOUISVILLE,KY,40241,FOOD SERVICE,37.3045,-85.576,5/1/19 0:00,100,A,GRAETER'S ICE CREAM,
40990,1452738,PAPA JOHN'S #7,,4673 OUTER LOOP,,LOUISVILLE,KY,40219,FOOD SERVICE,38.1385,-85.6758,2/28/19 0:00,97,A,PAPA JOHN'S #7,
89770,1452752,DAIRY QUEEN,,6205 BARDSTOWN RD,,LOUISVILLE,KY,40291,FOOD SERVICE,38.1558,-85.5894,2/28/19 0:00,96,A,DAIRY QUEEN,
32609,1452778,CAPTAIN D'S #3532,,10101 DIXIE HWY,,LOUISVILLE,KY,40272,FOOD SERVICE,38.1088,-85.8654,2/28/19 0:00,95,A,CAPTAIN D'S #3532,
33262,1452837,NORTON ST MATTHEWS HOSPITAL,,4001 DUTCHMANS LN,,LOUISVILLE,KY,40207,FOOD SERVICE,38.2356,-85.6328,2/28/19 0:00,96,A,NORTON ST MATTHEWS HOSPITAL,
96698,1452838,NORTON ST. MATTHEWS BISTRO,,4001 DUTCHMANS LN,,LOUISVILLE,KY,40207,FOOD SERVICE,38.2354,-85.44456,2/28/19 0:00,96,A,NORTON ST. MATTHEWS BISTRO,
101408,1452839,MILE WIDE BEER COMPANY,,636 BARRET AVE,,LOUISVILLE,KY,40204,FOOD SERVICE,38.2456,-85.7326,2/28/19 0:00,100,A,MILE WIDE BEER COMPANY,
107000,1456624,TOPP'T PIZZA and CHOPPED SALADS,,323 W CARDINAL BLVD,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2207,-85.7615,3/18/19 0:00,99,A,TOPP'T PIZZA and CHOPPED SALADS,
37108,1456668,SKYLINE CHILI #2,,1266 BARDSTOWN RD,,LOUISVILLE,KY,40204,FOOD SERVICE,38.2353,-85.716,3/15/19 0:00,98,A,SKYLINE CHILI #2,
89880,1448949,SUBWAY,,12613 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,FOOD SERVICE,38.1843,-85.5273,2/8/19 0:00,99,A,SUBWAY,
96758,1452582,BUTCHERTOWN SOCIAL,,1601 STORY AVE,,LOUISVILLE,KY,40206,FOOD SERVICE,38.259,-85.7213,2/27/19 0:00,100,A,BUTCHERTOWN SOCIAL,
74656,1452660,PF CHANG'S,,9120 SHELBYVILLE RD,,LOUISVILLE,KY,40222,FOOD SERVICE,38.2463,-85.5806,2/26/19 0:00,100,A,PF CHANG'S,
56897,1452739,MCDONALD'S,,6400 GREENWOOD RD,,LOUISVILLE,KY,40258,FOOD SERVICE,38.1443,-85.8714,2/28/19 0:00,96,A,MCDONALD'S,
90698,1452750,JASMIN BAKERY,,2201 STEIER LN,,LOUISVILLE,KY,40218,FOOD SERVICE,38.1148,-85.394,2/28/19 0:00,95,A,JASMIN BAKERY,
92582,1456253,REGENCY CENTER,,1550 RAYDALE DR,,LOUISVILLE,KY,40219,FOOD SERVICE,38.1223,-85.672,3/15/19 0:00,99,A,REGENCY CENTER,
34792,1456259,CUNNINGHAM'S CREEKSIDE,,6301 UPPER RIVER RD,,HARRODS CREEK,KY,40027,FOOD SERVICE,38.3285,-85.6364,3/15/19 0:00,99,A,CUNNINGHAM'S CREEKSIDE,
34173,1460202,SKATE WORLD PRESTON,,6310 PRESTON HWY,,LOUISVILLE,KY,40219,FOOD SERVICE,38.1598,0,4/3/19 0:00,100,A,SKATE WORLD PRESTON,
35163,1463783,SYL'S,,2403 W BROADWAY,,LOUISVILLE,KY,40211,FOOD SERVICE,38.2496,-85.7917,4/19/19 0:00,97,A,SYL'S,
106420,1463790,EL VAQUERO,,5414 BARDSTOWN RD,,LOUISVILLE,KY,40291,FOOD SERVICE,38.1661,-85.6016,4/17/19 0:00,96,A,EL VAQUERO,
79712,1463829,PARK TERRACE,,9700 STONESTREET RD,,LOUISVILLE,KY,40272,FOOD SERVICE,38.1137,-85.841,4/19/19 0:00,96,A,PARK TERRACE,
92093,1467436,CATTLEMAN'S ROADHOUSE,,2901 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40220,FOOD SERVICE,38.2088,-85.6002,5/6/19 0:00,96,A,CATTLEMAN'S ROADHOUSE,
82717,1467437,J GUMBO'S,,8603 CITADEL WAY,,LOUISVILLE,KY,40220,FOOD SERVICE,38.2123,-85.5971,5/6/19 0:00,98,A,J GUMBO'S,
74409,1467448,CHEESECAKE FACTORY,,5000 SHELBYVILLE RD,,LOUISVILLE,KY,40207,FOOD SERVICE,38.2479,-85.6234,5/6/19 0:00,100,A,CHEESECAKE FACTORY,
81571,1467449,RED ROBIN,,5000 SHELBYVILLE RD,,LOUISVILLE,KY,40207,FOOD SERVICE,38.2502,-85.6237,5/6/19 0:00,99,A,RED ROBIN,
85043,1467451,SUBWAY,,5000 SHELBYVILLE RD,,LOUISVILLE,KY,40207,FOOD SERVICE,38.15,-85.3724,5/6/19 0:00,100,A,SUBWAY,
107751,1467457,TACO BELL,,3408 PRESTON HWY,,LOUISVILLE,KY,40213,FOOD SERVICE,38.1972,-85.7317,5/6/19 0:00,99,A,TACO BELL,
88173,1467492,EL NOPAL,,12418 LAGRANGE RD,,LOUISVILLE,KY,40245,FOOD SERVICE,38.2898,-85.5092,5/6/19 0:00,96,A,EL NOPAL,
49592,1461422,CHUCK E CHEESE #111,,2030 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40220,FOOD SERVICE,38.218,-85.5887,4/9/19 0:00,100,A,CHUCK E CHEESE #111,
87358,1461459,ST. BERNARD GYM CONCESSION,,7500 TANGELO DR,,LOUISVILLE,KY,40228,FOOD SERVICE,38.1471,-85.623,4/9/19 0:00,98,A,ST. BERNARD GYM CONCESSION,
88056,1442732,DAIRY QUEEN,,4902 BROWNSBORO RD,,LOUISVILLE,KY,40222,FOOD SERVICE,38.2811,-85.6349,1/16/19 0:00,97,A,DAIRY QUEEN,
98436,1442766,OLE FRIJOLE MEXICAN RESTARAUNT,,5612 BARDSTOWN RD,,LOUISVILLE,KY,40291,FOOD SERVICE,38.1644,-85.5983,1/16/19 0:00,98,A,OLE FRIJOLE MEXICAN RESTARAUNT,
44198,1446556,STEVENS and STEVENS FOOD SHOP,,1114 BARDSTOWN RD,,LOUISVILLE,KY,40204,FOOD SERVICE,38.2379,-85.7206,1/30/19 0:00,94,A,STEVENS and STEVENS FOOD SHOP,
103499,1446619,MCGRUFFINS,,2745 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40220,FOOD SERVICE,38.2164,-85.5963,2/1/19 0:00,98,A,MCGRUFFINS,
35063,1446651,CHEROKEE GOLF COURSE,,2501 ALEXANDER RD,,LOUISVILLE,KY,40204,FOOD SERVICE,38.2382,-85.7052,2/1/19 0:00,100,A,CHEROKEE GOLF COURSE,
92904,1446655,DIXIE CHICKEN,,3947 DIXIE HWY,,LOUISVILLE,KY,40216,FOOD SERVICE,38.193,-85.8071,2/1/19 0:00,90,A,DIXIE CHICKEN,
35056,1446684,OWL CREEK COUNTRY CLUB,,12400 N OSAGE DR,,LOUISVILLE,KY,40223,FOOD SERVICE,38.2726,-85.5285,2/1/19 0:00,98,A,OWL CREEK COUNTRY CLUB,
88166,1466687,SPINELLI'S,,239 S 5TH ST,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2544,-85.7585,5/1/19 0:00,96,A,SPINELLI'S,
98999,1466688,GRIND BURGER,,829 E MARKET ST,,LOUISVILLE,KY,40206,FOOD SERVICE,0,0,5/1/19 0:00,98,A,GRIND BURGER,
51482,1449179,BURGER KING #541,,6450 OUTER LOOP,,LOUISVILLE,KY,40228,FOOD SERVICE,38.1373,-85.6387,2/12/19 0:00,95,A,BURGER KING #541,
55705,1453043,TEXAS ROADHOUSE,,3322 OUTER LOOP,,LOUISVILLE,KY,40219,FOOD SERVICE,38.1357,-85.7009,3/1/19 0:00,96,A,TEXAS ROADHOUSE,
105617,1453193,WAREHOUSE KENTUCKY,,2501 MILLERS LN,,LOUISVILLE,KY,40216,FOOD SERVICE,38.2173,-85.8056,3/1/19 0:00,100,A,WAREHOUSE KENTUCKY,
104466,1456959,SAFARI CAFE,,5600 S 3RD ST,,LOUISVILLE,KY,40214,FOOD SERVICE,38.1692,-85.7689,3/19/19 0:00,94,A,SAFARI CAFE,
88476,1457108,KNIGHTS OF COLUMBUS (ASSUMPTION COUNCIL #4473),,4801 PROGRESS BLVD,,LOUISVILLE,KY,40218,FOOD SERVICE,38.18,-85.6523,1/13/19 0:00,93,A,KNIGHTS OF COLUMBUS (ASSUMPTION COUNCIL #4473),
104907,1449188,EL TENAMPA BAR and GRILL,,5412 DEL MARIA WAY,,LOUISVILLE,KY,40291,FOOD SERVICE,38.1696,-85.6082,2/12/19 0:00,96,A,EL TENAMPA BAR and GRILL,
106800,1449194,SURE STAY PLUS LOUISVILLE AIRPORT,,4125 PRESTON HWY,,LOUISVILLE,KY,40213,FOOD SERVICE,38.1925,-85.7274,2/13/19 0:00,98,A,SURE STAY PLUS LOUISVILLE AIRPORT,
94341,1449236,JEWISH HOSPITAL MAIN KITCHEN,,200 ABRAHAM FLEXNER WAY,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2494,-85.7518,2/12/19 0:00,100,A,JEWISH HOSPITAL MAIN KITCHEN,
96927,1449311,ASPEN CREEK GRILL,,302 BULLITT LN,,LOUISVILLE,KY,40222,FOOD SERVICE,38.2474,-85.6186,2/12/19 0:00,94,A,ASPEN CREEK GRILL,
67026,1453006,PRP MAGNET SCHOOL OUTSIDE CONCESSION,,5901 GREENWOOD RD,,LOUISVILLE,KY,40258,FOOD SERVICE,38.1459,-85.8637,3/1/19 0:00,99,A,PRP MAGNET SCHOOL OUTSIDE CONCESSION,
85487,1453009,PINA FIESTA MEXICAN GRILL,,7895 DIXIE HWY,,LOUISVILLE,KY,40258,FOOD SERVICE,38.1369,-85.8436,3/1/19 0:00,93,A,PINA FIESTA MEXICAN GRILL,
105598,1456532,S BAR,,1442 DIXIE HWY,,LOUISVILLE,KY,40210,FOOD SERVICE,38.23,-85.7901,3/18/19 0:00,95,A,S BAR,
101510,1460336,FRONTIER DINER CAFE,,7299 DIXIE HWY,,LOUISVILLE,KY,40258,FOOD SERVICE,38.14468,-85.83891,4/3/19 0:00,95,A,FRONTIER DINER CAFE,
90725,1460460,BELLARMINE SOFTBALL CONCESSIONS,,2001 NEWBURG RD,,LOUISVILLE,KY,40205,FOOD SERVICE,38.132,-84.422,4/3/19 0:00,100,A,BELLARMINE SOFTBALL CONCESSIONS,
102199,1464136,LAS MARIA'S,,4801 OUTER LOOP,,LOUISVILLE,KY,40219,FOOD SERVICE,38.1419,-85.6707,4/22/19 0:00,97,A,LAS MARIA'S,
